outcome,var_a,var_b,var_c,var_d,var_e,var_f,var_g,var_h
0,756,12420,0,45,1,287000,7,4.75
0,748,-1,0,50,1,202392.99,16,4.75
0,744,16700,0,42,2,108621.21,10,3.875
0,693,38900,0,45,1,166896.81,15,4.75
0,788,38060,30,29,2,131020.53,11,3.9
0,646,11244,0,43,2,342000,5,3.99
0,650,35084,0,29,2,391866.65,9,4.625
0,714,40900,0,42,1,148154.75,10,4.375
0,702,47664,0,41,1,302950.62,8,4.125
0,798,38060,0,19,1,180718.77,9,4.625
0,697,41740,30,45,1,386393.52,8,4.5
0,771,39460,0,49,1,106138.93,13,4.125
0,725,31084,0,23,2,246673.61,11,3.75
0,758,42644,30,37,2,346982.87,10,4.125
0,697,11244,0,30,1,624000,4,4.75
0,791,30460,0,7,1,77506.77,8,3.75
0,789,17860,25,43,2,231330.41,9,4.125
0,753,36084,0,41,2,412562.12,8,3.75
0,780,19740,0,32,2,383000,7,3.875
0,696,36084,0,40,2,577234.3,12,3.875
0,735,40900,0,34,2,215453.63,15,3.99
0,802,-1,30,9,2,243919.13,9,4
0,802,34580,25,21,2,298304.52,12,4
0,759,16974,0,50,1,89000,6,3.999
0,639,-1,12,34,2,219780.77,12,4.625
0,691,38900,0,33,2,207632.29,11,4.75
0,740,33460,0,45,2,128135.58,14,3.25
0,795,16974,0,24,1,155135.52,10,2.875
0,758,23844,0,47,1,132321.37,12,4.25
0,795,33340,25,40,1,228153.06,8,4.5
0,696,35614,0,43,1,616914.31,10,3.75
0,730,19380,0,43,2,219768,13,3
0,742,-1,30,32,2,168641.21,9,4
0,706,42644,0,29,2,401558.08,8,4.125
0,769,-1,0,21,2,615144.94,12,4.125
0,768,35614,0,44,2,315148.54,15,3.625
0,726,42644,0,34,1,247855.2,8,4.125
0,732,39340,25,5,2,286000,6,4.25
0,759,36260,25,29,2,393351.75,10,4
0,741,46520,0,46,2,170000,1,3.625
0,668,28140,0,33,2,100494.98,15,3.75
0,678,22744,0,45,1,196310.1,12,3.5
0,761,24340,0,26,2,149000,5,4
0,792,47894,25,40,2,593000,7,4
0,744,34980,25,40,1,290000,6,3.625
0,769,14454,0,33,1,334422.57,9,2.75
0,740,12060,0,35,2,402838.73,8,3.75
0,801,-1,0,29,2,99000,6,3.125
0,787,41884,0,32,2,541881.95,12,4.5
0,760,29404,25,42,1,109000,7,4.125
0,731,40900,0,34,1,242795.64,8,3.625
0,769,36084,0,40,2,414000,6,4.25
0,665,36084,0,28,2,378437.62,11,4.375
0,760,41940,0,42,1,241698.04,8,4
0,792,28420,30,19,2,332000,7,3
0,814,36084,12,37,1,366397.32,8,3.99
0,735,11244,0,38,1,412844.41,8,4.125
0,801,35004,0,48,1,286000,7,4.625
0,786,41620,30,22,1,126507.37,10,4.125
0,778,-1,0,37,2,123000,7,4.875
0,651,-1,12,43,2,176288.54,16,3
0,669,43524,0,29,2,392831.39,14,3.125
0,775,33460,0,43,1,240711.47,11,3.125
0,806,-1,0,32,2,98000,5,4.125
0,766,24580,0,24,2,89394.79,12,3.5
0,684,31084,0,21,2,75795.78,15,4.375
0,787,26980,0,14,1,70910.35,8,3.125
0,773,15764,0,21,2,237645.03,13,3.875
0,693,31084,0,40,1,201722.62,8,3.375
0,801,39740,12,43,1,198000,7,3.25
0,788,19804,0,31,1,245000,7,3.375
0,667,26380,0,26,1,94006.37,10,4.25
0,689,36540,0,40,1,114331.35,12,3.5
0,786,38060,0,23,1,155000,7,3.375
0,715,41180,0,16,1,85000,4,3.25
0,798,26900,0,50,1,143176.4,10,4.25
0,650,35084,0,36,1,377416.36,13,3.125
0,694,19740,25,40,2,335333.15,10,3.75
0,760,-1,0,21,2,162514.76,15,3.625
0,737,40140,0,30,1,245232.46,9,4.25
0,797,33460,0,38,2,267711.03,12,4.125
0,708,34980,25,39,2,122000,1,4
0,767,12580,30,37,1,336558.56,8,3.875
0,803,17660,0,25,1,122489.47,9,3.75
0,798,19124,0,45,1,73125.14,12,4.125
0,674,36540,0,24,2,216546.63,10,4.5
0,796,12060,30,15,2,257861.75,0,4.5
0,784,48620,25,23,2,177995.33,8,3.75
0,794,39580,30,45,1,167514.7,10,4.125
0,726,29404,0,33,1,241896.07,10,3
0,759,42020,25,35,1,351354.2,9,4
0,702,18140,25,26,2,256054.66,8,4.5
0,753,26420,0,31,1,416000,4,4.125
0,777,42644,30,46,1,337498.71,8,3.875
0,627,11244,0,23,2,269140.07,8,3.5
0,801,31084,0,33,1,329000,7,3.625
0,643,41620,0,31,1,234000,6,4.99
0,701,31084,0,37,1,450000,5,4.75
0,718,31084,0,42,2,259821,8,3.875
0,707,13460,25,45,1,220543.4,13,4.75
0,778,34980,0,35,2,215000,6,3.99
0,753,11244,0,38,1,364125.51,11,3.625
0,799,12420,0,50,2,280000,5,3.95
0,714,14454,30,27,1,313953.38,11,3.99
0,776,35084,25,48,2,624000,3,4.125
0,740,36084,0,43,2,410810.37,9,4.125
0,813,19740,25,48,1,279029.76,12,4.125
0,776,38860,25,46,2,264662.63,9,4.375
0,789,26420,30,27,1,217000,6,4.18
0,715,19740,0,16,2,145152.9,8,4.375
0,772,15980,0,46,1,226000,4,4.375
0,776,12060,25,29,1,320792.5,8,3.99
0,724,40140,0,44,1,380853.5,10,4.18
0,718,46520,0,41,2,435615.26,8,4.125
0,786,13460,0,36,1,146550.27,9,4.18
0,799,34820,30,36,2,303000,4,4.375
0,668,22744,0,44,1,184243.18,15,4.75
0,728,41620,30,45,1,289585,8,4.625
0,809,35614,0,38,1,367543.33,13,4.25
0,764,31140,30,28,2,147000,2,4.75
0,762,45300,0,37,1,252350.81,10,4.25
0,800,38060,30,43,1,354000,6,4.25
0,777,15764,30,36,1,368000,5,4.375
0,807,16940,0,23,2,269105.3,8,3.75
0,680,16740,12,39,1,175389.12,15,4.125
0,723,40140,0,37,2,366393.53,8,4.25
0,792,31084,0,39,2,457166.37,9,4.375
0,708,46700,0,35,1,325551.53,11,4.5
0,772,27740,0,48,1,310000,3,3.75
0,643,12060,0,45,1,113000,7,4.25
0,763,31084,0,41,1,434570.94,11,3.875
0,719,40900,25,43,1,382446.84,10,4.625
0,767,42644,0,31,2,250000,5,4.55
0,722,47664,30,45,1,300403.66,9,4
0,803,-1,0,13,1,85669.9,12,4.125
0,749,31084,0,31,2,423000,6,4.125
0,728,16974,0,40,2,413000,7,4
0,783,41884,0,48,2,442120.74,14,4.5
0,716,11244,0,37,2,528821.4,11,4.5
0,739,35614,0,28,1,505560.66,10,4.25
0,790,-1,0,44,1,166000,7,3.25
0,686,31140,0,37,1,87000,7,4.125
0,757,46700,30,32,2,319199.82,11,4.625
0,783,41620,0,47,1,323155.32,11,4
0,731,17820,0,34,2,296000,4,3.25
0,645,40140,0,45,1,279546.59,11,4.75
0,748,24540,0,36,1,324000,4,4.25
0,671,36740,0,32,1,114270.97,12,4.875
0,731,29820,0,48,2,405908.87,11,4.5
0,699,35614,0,43,1,455697.08,13,3.75
0,772,41180,25,33,2,363124.8,12,3.875
0,725,31084,0,30,2,392843.05,12,4.75
0,783,14454,30,32,2,375114.42,10,4.125
0,755,49700,30,31,1,264000,5,4.5
0,799,35084,0,17,2,192001.39,9,3.375
0,705,44700,12,41,1,176667.65,14,3.75
0,696,20940,0,45,1,120000,3,4.875
0,740,42644,0,37,1,36335.97,13,3
0,742,19460,30,35,2,122340.03,12,4.125
0,807,27260,0,38,1,252173.29,11,3.875
0,766,16974,0,37,2,316000,4,3.375
0,757,31084,0,45,1,620000,7,3.875
0,663,31084,0,41,1,141000,7,4.25
0,702,16974,0,32,1,169072.22,9,3.625
0,637,42020,0,45,2,77423.99,15,4.25
0,799,47664,0,17,1,110623.29,11,3.995
0,660,-1,0,37,2,151542.83,11,4.5
0,769,42220,0,43,1,225400.25,12,3.875
0,807,42100,0,25,2,157938.09,8,3.875
0,681,33874,25,39,1,257346.3,10,4.25
0,810,12700,0,29,1,147500,12,4.125
0,761,14454,0,42,1,265000,6,4.25
0,796,14454,0,44,2,394413.2,8,3.75
0,672,29404,0,43,2,181000,5,3.5
0,749,35614,0,24,1,616565.04,12,5
0,768,42644,0,43,1,504000,7,3.49
0,663,24340,0,38,1,133887.52,10,3.625
0,721,31140,30,18,2,161673.85,10,3.875
0,787,38060,0,39,2,217834.06,8,3.99
0,804,31140,0,36,1,185000,4,4.25
0,766,14860,0,43,2,312636.95,8,3.75
0,808,40060,0,37,2,282031.31,9,3.375
0,763,19124,12,43,1,320721.85,14,4.375
0,672,35614,0,45,1,158092.29,10,4.125
0,685,34940,0,23,1,144741.8,14,4.125
0,695,40900,0,41,2,157475.5,13,4.625
0,668,26420,0,34,1,106398.61,15,3.75
0,801,26900,0,19,2,168089.46,14,3.75
0,657,19380,30,23,1,72269.92,10,4.5
0,707,37460,0,28,2,88000,5,4.375
0,706,19740,0,30,1,125000,3,4.625
0,697,29200,0,38,2,69050.17,14,4.875
0,794,17140,0,22,1,106000,6,4.875
0,668,-1,0,30,2,97419.15,13,3.625
0,794,37964,0,46,2,147992.88,10,4
0,657,13460,30,32,1,255000,7,4.75
0,651,38060,0,27,1,188491.03,8,4.625
0,630,16974,0,42,2,403000,3,4.625
0,747,41940,0,40,1,367000,5,4.375
0,653,19804,0,27,1,114015.79,10,4.375
0,739,40900,0,37,2,472000,6,4.625
0,751,40140,12,42,1,192281.57,11,3.875
0,811,49660,0,28,1,102000,4,3.875
0,707,31084,0,44,2,395000,7,3.125
0,730,19124,0,32,1,194000,4,4.125
0,747,14454,30,41,2,398997.14,9,4.25
0,764,48424,0,40,2,237010.48,12,3.25
0,765,38900,0,38,1,256162.4,12,4.5
0,684,33874,0,38,1,337878.09,10,4.49
0,742,29404,0,29,1,270000,6,3.875
0,805,42644,0,42,1,293899.99,9,4.625
0,751,31084,0,39,2,330490.94,8,3.875
0,685,17140,0,41,2,167246.06,8,4.75
0,725,19740,0,26,2,387111.95,13,4.25
0,776,28140,0,36,2,94726.07,11,3.875
0,791,42644,25,35,1,333689.15,9,4.25
0,762,28140,0,29,1,151000,3,3.5
0,781,37100,0,21,2,337000,7,3.99
0,680,24540,0,37,2,247072.99,11,4.25
0,755,41180,25,41,1,208696.93,9,4.375
0,661,31084,0,38,2,296000,4,4.75
0,752,38860,0,32,1,86000,7,4.875
0,682,41884,0,40,2,479471.82,12,4.2
0,808,-1,30,45,2,245000,4,3.875
0,754,-1,0,31,1,237000,5,3.75
0,677,29820,0,39,1,355936.55,14,4.75
0,659,40484,0,20,2,196087.16,14,4.375
0,653,38060,30,36,2,401000,7,4.625
0,802,-1,0,28,1,159000,6,3.875
0,666,31084,0,40,2,393000,7,4.125
0,783,24860,0,31,1,98000,4,3.375
0,772,41940,0,34,1,410000,6,4.25
0,775,26420,0,44,1,409969.93,13,4.25
0,712,24540,0,45,1,144000,7,3.75
0,716,24340,30,31,2,180000,7,4.25
0,691,30700,25,43,2,156000,7,4
0,777,37964,0,32,1,119000,7,4.125
0,754,19740,0,37,1,408738.37,8,3.75
0,781,26420,0,33,1,114139.28,14,3.875
0,736,11244,0,35,1,167000,4,3.625
0,723,23104,30,45,1,268997.88,14,3.75
0,776,38060,0,36,2,318118.32,8,4.25
0,760,11100,12,41,1,270000,7,4
0,812,29820,30,31,2,216326.8,8,4.18
0,767,41740,0,16,2,412464.76,8,3.625
0,772,15764,0,36,2,399606.11,8,3.625
0,804,33340,0,13,2,84000,7,3.75
0,706,12420,0,37,1,145270.46,10,4.625
0,772,14500,0,17,1,221336.43,14,3
0,691,38060,30,37,1,291754.58,9,4.5
0,705,47894,0,40,2,434237.05,10,4.125
0,791,41180,0,46,1,200176.74,14,4.125
0,751,41940,0,42,1,478000,6,4.125
0,770,47894,0,18,2,410630.3,11,3.75
0,650,41940,0,32,2,273000,7,4.375
0,738,31084,0,37,2,413042.52,8,4.25
0,784,17140,0,35,1,149416.94,10,4.25
0,816,26420,12,46,1,138742.08,10,3.75
0,772,18880,0,15,1,287000,2,3.75
0,759,42644,25,40,2,422651.58,10,3.875
0,710,12060,30,38,2,182712.67,10,3.875
0,781,12060,0,19,1,76000,5,4.625
0,798,41180,0,11,1,341000,7,3
0,810,33340,0,30,2,383000,6,3
0,707,29404,30,36,1,142000,5,4.625
0,777,35300,25,26,1,146219.9,13,4
0,764,40140,0,34,1,136848.41,8,4.25
0,808,15804,0,34,2,85000,5,4
0,706,31084,0,32,1,620000,7,4.25
0,794,15764,0,29,2,326829.41,13,4.75
0,793,36084,30,40,1,361932.34,9,4.625
0,699,41940,0,39,2,618813.75,9,4.375
0,748,45104,25,36,1,439000,3,4.625
0,698,12060,25,39,1,229504.17,11,4.25
0,767,47894,0,41,2,496000,5,4
0,766,38900,0,28,1,225304.29,9,4.125
0,776,12540,0,10,2,120000,5,4.5
0,746,42644,30,19,2,328622.37,9,4
0,818,42020,0,33,2,553750.73,9,4.25
0,716,36084,0,35,1,188454.38,14,3.875
0,800,42644,0,31,2,110711.19,8,4.125
0,775,12060,30,29,2,278000,7,4.625
0,744,19124,0,48,1,356157.28,9,4.5
0,758,42644,0,23,2,264951,14,4.125
0,775,26900,0,28,2,234000,7,3.75
0,782,46520,0,28,2,539850.33,10,3.875
0,714,29620,0,34,2,236000,7,4.375
0,810,12220,0,44,2,173214.11,8,3.99
0,790,47940,30,23,2,116754.01,10,4.125
0,783,47894,0,27,2,234000,7,4.18
0,730,-1,25,45,1,82782.95,9,3.875
0,721,18140,0,43,2,180250.64,12,3.875
0,747,33340,0,19,1,118444.77,8,4
0,707,41620,0,45,1,132403.73,13,4.375
0,737,26620,0,33,2,148460.12,8,4
0,745,38060,30,37,1,388473.5,11,3.99
0,758,-1,0,49,2,234766.94,14,4.45
0,654,42200,0,45,1,370354.51,8,4.25
0,721,41620,0,45,1,391724.25,12,4.125
0,785,35614,0,21,1,30000,5,3.25
0,781,41740,12,29,1,163614.97,9,3.875
0,787,11244,0,30,1,411000,5,4.5
0,705,31700,0,29,2,363000,4,3.125
0,717,41940,0,25,2,404291.84,8,3.25
0,809,41940,0,25,1,335000,6,3.25
0,740,33340,25,27,1,332000,3,4.125
0,698,-1,30,41,2,382216.54,14,4.125
0,729,48424,0,44,1,53000,4,4.875
0,806,39340,30,45,1,256000,7,4.375
0,633,26420,12,30,2,184626.74,13,3.25
0,727,-1,25,45,1,84000,5,3.75
0,775,16974,0,36,1,273000,6,4.5
0,701,47664,0,36,1,243560.9,0,4.25
0,778,42644,0,14,2,386692.18,13,4.125
0,746,19740,25,38,1,387349.22,10,4.125
0,685,42644,0,38,2,296000,5,4.625
0,690,41884,0,31,2,567000,6,4.125
0,658,46060,30,43,1,217000,7,4.625
0,663,11244,25,44,2,361000,4,5.125
0,689,14740,0,28,1,222924.27,9,4.625
0,689,38060,0,38,2,282000,6,4.75
0,650,47664,30,42,2,241000,6,4.625
0,679,40140,0,44,1,313117.9,8,4.25
0,689,37100,0,46,1,581314.66,11,4.25
0,665,37860,0,37,1,273841.82,10,4
0,761,36420,0,35,1,98000,7,4
0,768,16974,0,32,2,175000,5,4
0,741,12420,0,44,2,236640.18,11,4.25
0,728,40380,0,49,2,196400.9,13,3.875
0,735,13740,12,44,2,179000,7,4.125
0,737,20500,0,48,2,158000,6,4.125
0,746,49340,0,33,1,409000,7,4.125
0,803,41740,0,43,1,265260.37,9,3.375
0,799,12940,0,19,2,219894.92,13,3.125
0,789,16974,0,45,2,411920.19,10,3.75
0,778,39580,0,31,1,231241.91,11,4.25
0,745,16974,0,36,1,278000,7,4.125
0,707,18580,0,41,1,166409.69,12,4.375
0,762,24340,0,40,1,354115.69,10,3.5
0,801,22660,0,28,1,122859.25,14,4.625
0,707,43900,0,32,2,259000,7,4.375
0,689,31460,0,42,1,104583.52,9,5
0,792,31084,0,47,1,398472.81,10,3.875
0,784,11244,12,33,1,299000,4,3.5
0,738,22744,0,39,2,257019.43,9,4.25
0,803,31084,0,21,2,430056.89,11,3.875
0,713,48620,0,43,2,80484.39,9,4.125
0,744,11244,0,46,2,413000,6,4
0,781,15764,0,44,1,389403.94,10,3.875
0,799,-1,30,29,2,111000,6,3.875
0,704,41940,0,20,2,510961.46,9,4.375
0,749,15764,30,30,2,358498.56,8,4.375
0,778,-1,0,26,2,93000,6,3
0,745,22420,0,42,1,174000,7,4
0,756,-1,0,34,1,294168.66,10,4.125
0,741,38900,0,33,1,383000,7,4.375
0,755,14454,0,46,2,574091.44,8,4
0,807,47664,0,36,1,84000,2,3.875
0,797,-1,0,30,1,104000,3,3.875
0,796,36100,0,35,2,117703.05,13,3.75
0,722,31084,0,26,2,198000,7,4.25
0,786,35614,0,34,2,289592.04,10,4.125
0,810,-1,30,45,1,141000,7,3.875
0,707,16974,30,45,2,392000,6,4.75
0,803,13380,0,31,1,412844.48,8,4.125
0,786,22660,0,32,1,340000,7,3.875
0,723,35614,0,45,1,200598.2,9,4.375
0,783,34980,30,35,2,134194.95,11,4.45
0,637,26140,0,49,2,103000,6,4.875
0,786,45300,0,44,1,114000,5,4.25
0,814,39460,0,37,1,75000,5,4.125
0,771,42034,0,41,1,298000,7,4.25
0,730,40900,0,33,2,270555.66,13,3.5
0,797,47894,30,48,1,169646.27,13,4
0,688,36740,0,32,1,137000,5,3.375
0,724,-1,0,27,2,38410.14,14,4.125
0,791,31084,0,36,2,445515.65,8,4.125
0,733,43524,30,20,1,406986.35,8,4.375
0,775,-1,0,31,1,414000,7,4.34
0,765,-1,0,21,2,223000,6,4.125
0,800,12420,12,22,2,266604.26,10,4.25
0,741,19740,0,42,2,328338.33,11,4.25
0,761,40900,0,46,2,359813.64,8,4.18
0,739,15804,0,46,1,217885.04,9,4.18
0,682,19740,0,24,2,185000,4,4.75
0,775,11244,0,35,2,607316.84,13,4.5
0,717,47664,0,35,1,307878.16,9,4.5
0,719,19740,0,34,1,91000,7,4.5
0,764,38940,0,39,1,105029.89,12,4.875
0,758,45300,12,36,2,90481.84,13,4.75
0,789,12580,30,18,1,144811.36,10,4.625
0,702,12060,0,41,2,3.00E+05,1,4.875
0,807,42644,0,30,2,461793.77,11,4.125
0,726,23104,0,32,1,176171.95,14,3.375
0,802,22660,0,42,1,152877.44,11,4.375
0,772,41940,0,32,1,616813.76,11,4.625
0,735,33874,0,49,1,45987.67,8,4
0,786,40900,0,33,2,304562.85,9,4.25
0,784,16700,30,45,1,292040.2,8,4.375
0,795,19124,0,46,1,208000,7,4.375
0,761,47894,30,31,1,374044.52,12,4.25
0,788,38900,0,28,1,211532.71,11,4.375
0,810,38060,0,38,1,245325.11,14,4.125
0,747,41940,0,39,2,383000,7,4.125
0,793,31084,12,28,2,307482.64,15,4.125
0,786,39900,30,39,2,397972.41,10,4.125
0,702,41740,0,45,2,555277.01,10,4.25
0,805,24300,25,38,2,179000,7,4.375
0,751,11244,0,35,2,362749.43,8,4.25
0,716,33340,25,33,2,402000,7,4.25
0,774,31084,25,48,1,411032.75,11,4.125
0,762,19740,0,40,2,413000,6,4.125
0,809,32780,12,25,1,284000,4,4.25
0,804,31084,0,49,1,351370.78,13,4.125
0,794,20994,12,37,2,238557,11,4.25
0,759,36740,0,39,1,40000,4,4.125
0,717,40900,0,40,1,143353.99,12,4.25
0,763,40140,0,22,1,145000,7,4.25
0,644,45104,0,28,2,140758.72,12,5.5
0,683,14860,0,50,2,382000,7,4.125
0,758,39580,0,30,1,141833.66,8,4.375
0,752,42644,0,28,2,414000,6,4.25
0,782,19804,25,29,2,397000,7,4
0,726,36084,0,17,1,609595.76,15,4.375
0,796,40140,30,38,1,407773.71,15,4
0,778,28140,0,14,2,36157.89,12,4
0,775,48424,0,34,2,235000,3,4.25
0,797,11244,25,27,2,554131.35,8,4.625
0,736,33340,30,45,1,404000,7,4.25
0,763,29404,30,33,1,230996.74,14,4
0,762,45300,0,34,1,176352.04,15,4
0,684,31084,0,40,2,468475.86,9,5
0,745,15380,25,38,1,93394.38,11,5.25
0,807,43524,0,21,1,168000,6,4.25
0,774,12420,0,45,1,60000,2,4.5
0,756,11244,0,19,2,264000,6,4.25
0,743,31084,0,34,2,330500.53,10,3.875
0,777,16580,0,33,1,9441.66,13,2.875
0,791,26900,12,44,1,127000,5,4.875
0,804,40900,0,29,2,410980.39,12,4.625
0,774,41740,0,31,2,322055.48,10,4.125
0,703,18140,30,41,2,318238.27,8,4.75
0,724,12420,30,25,2,388969.79,11,4.5
0,786,42020,25,50,1,414000,7,4.5
0,793,17460,0,44,2,258000,5,3.999
0,780,18140,25,32,2,411013.99,9,3.75
0,739,15764,12,25,2,424000,5,3.99
0,692,39580,6,48,2,235142.6,11,3.125
0,736,15764,0,46,1,389000,7,4
0,790,33340,0,28,2,241000,6,3.9
0,717,31140,25,25,1,178357.29,10,4.25
0,787,25540,0,47,2,358000,6,4.125
0,687,11700,0,44,1,73000,7,4.375
0,700,31084,0,49,1,373000,7,4.125
0,692,42644,0,41,1,289086.51,9,4.875
0,789,10900,0,32,2,222000,7,4.125
0,742,45104,0,43,1,505791.95,10,4.25
0,788,45104,0,24,2,269185.23,11,3.375
0,752,25940,0,30,1,233714.21,8,3.25
0,792,18880,0,27,2,244000,4,3
0,805,41940,0,32,1,339093.29,8,3
0,752,39580,0,48,1,189000,6,3.375
0,726,47664,0,24,1,304000,6,3.25
0,760,47894,0,36,2,600680.25,10,3.375
0,813,38900,0,17,1,241450.46,9,3.5
0,803,-1,0,47,2,149000,5,3.125
0,694,42644,0,41,2,182000,5,3.625
0,774,14454,25,31,2,350252.76,12,4.5
0,786,36740,0,33,2,165793.41,14,4.5
0,802,35614,0,48,2,516000,6,3.625
0,725,16740,0,48,2,414000,6,4.25
0,760,18140,12,39,2,65000,6,4.875
0,746,20994,0,21,1,52161.82,10,3.125
0,804,37100,0,50,2,405522.09,8,4
0,773,36084,12,22,2,414000,5,4.25
0,762,47894,0,50,1,493887.75,8,4.375
0,685,-1,0,36,2,53943.01,11,3.875
0,788,46060,0,45,1,67691.28,15,4.5
0,813,14454,0,26,1,312000,5,3.875
0,786,15764,0,50,1,411461.28,8,4.125
0,799,17820,0,14,2,337082.16,12,3.875
0,802,18140,0,16,2,80000,3,2.875
0,803,45104,0,35,2,463212.05,9,3.875
0,793,31084,0,19,2,392000,4,3.625
0,735,23540,0,16,1,103000,5,3.25
0,620,29820,0,43,2,203623.23,11,3.625
0,781,12420,0,20,1,368419.44,8,3.25
0,799,-1,0,27,2,53203.34,12,3.125
0,802,15940,0,22,2,38000,6,2.99
0,722,12580,0,43,1,176634.06,14,4.125
0,717,38900,0,44,1,382000,6,4.25
0,719,-1,0,42,1,100963.74,11,4.5
0,785,41620,0,19,2,306222.81,9,4
0,697,45300,30,43,2,269000,7,4.375
0,675,13380,0,28,2,146684.07,12,4.375
0,686,23420,30,42,2,151000,4,4.25
0,762,40484,0,41,2,164754.47,11,4
0,751,31084,0,42,2,283899.6,13,3.5
0,768,40140,0,42,1,259000,7,5.25
0,703,29404,0,41,2,192547.55,13,3.125
0,767,31084,25,28,1,411307.87,10,4.25
0,798,31084,30,28,1,414000,6,4.375
0,750,19740,0,47,2,260000,6,3.625
0,801,30460,0,24,2,124317.21,11,3.25
0,779,31084,0,37,1,428000,7,4.5
0,801,38300,0,14,2,83706.31,10,4.125
0,755,36084,0,39,2,395418.45,9,3.5
0,809,14500,0,31,2,4.00E+05,2,3.375
0,754,31084,0,35,1,373350.03,10,4.375
0,751,11244,0,40,2,445549.97,8,4.375
0,733,47664,0,35,2,301000,7,4.249
0,740,31084,0,36,2,412304.43,8,3.875
0,648,35084,0,29,2,250430.8,8,4.625
0,789,41940,0,49,1,564319.74,8,4.125
0,797,16974,0,25,2,395065.04,10,4.125
0,680,31084,0,46,2,405367.62,10,4.18
0,733,42644,25,42,1,468019.54,9,4.18
0,772,-1,0,44,2,129095.99,12,4.375
0,753,41884,25,36,2,555000,5,4.18
0,709,34900,0,43,2,322000,4,4.18
0,776,40140,0,50,2,217427.89,8,3.875
0,755,38940,0,49,2,99003.47,8,4.125
0,716,38900,30,39,1,404546.43,8,4.75
0,767,19740,0,39,1,136441.08,13,4.75
0,703,11244,0,45,1,599000,7,4.125
0,758,45104,30,25,2,356305.42,11,4.125
0,813,11244,0,31,1,162156.86,13,4.125
0,746,47894,0,21,2,399381.49,10,3.875
0,671,35614,12,33,1,175723.98,14,5
0,774,11244,0,43,2,388000,6,4.5
0,755,29404,0,33,1,293361.95,8,4.75
0,718,15804,0,49,2,226845.79,13,4.25
0,775,48424,0,49,2,254024.25,13,3.875
0,730,41740,0,44,1,147315.05,14,4.375
0,793,34580,0,39,2,312000,4,4.25
0,678,16860,30,34,1,49796.44,9,4.75
0,699,41940,0,39,1,393043.79,8,4.125
0,814,22660,0,14,2,147000,7,3.875
0,692,12060,0,49,1,129719.36,10,4
0,807,19380,0,22,2,237000,7,3
0,763,19740,0,30,2,394020.8,11,3.875
0,722,31084,0,36,2,389000,6,4.25
0,723,15764,30,33,2,205863.43,11,4.25
0,682,28140,12,43,2,206983.9,8,3.375
0,816,12420,0,25,1,174990.33,8,3.625
0,775,40484,25,38,1,255000,6,3.99
0,710,40900,30,43,1,215052.48,14,4.625
0,711,43524,0,49,2,567890.87,11,4.75
0,669,26420,30,31,2,261454.39,12,4.625
0,766,19124,0,36,1,271102.36,0,4.5
0,790,17140,12,13,1,152000,7,3.75
0,693,31084,0,34,1,271000,7,4
0,742,-1,0,36,2,156000,7,3.75
0,703,31084,0,40,1,617307.34,11,4.625
0,714,31084,0,33,1,591119.18,15,4.75
0,744,40900,30,35,1,308958.89,8,4.25
0,756,11244,0,49,1,588000,4,4.5
0,684,11244,0,40,1,414000,7,4.25
0,800,19124,30,42,2,289000,6,4
0,767,35084,0,15,2,410932.35,9,3.75
0,820,39460,0,39,1,79102.59,8,4.25
0,678,47894,0,31,1,150585.94,13,4.625
0,743,11244,0,29,2,592453.98,10,4.25
0,701,41180,25,27,1,109000,7,4.25
0,683,41940,0,43,1,492398.59,12,4.875
0,712,17900,0,32,2,346663.47,9,4.375
0,771,19740,0,41,2,254388.31,11,4.25
0,763,22744,0,22,1,69041.24,9,4.25
0,765,47260,0,48,1,51812.39,10,4.625
0,815,29820,0,9,1,276422.71,8,4.125
0,689,16740,30,34,2,293438.93,10,4.375
0,800,43620,0,13,2,343962.67,11,3.875
0,739,42644,25,39,2,377000,7,4.375
0,811,43524,30,40,1,377000,7,4.125
0,801,25420,30,28,1,163519.72,14,4.375
0,785,31140,0,19,2,66000,6,4
1,799,29820,0,49,1,80000,6,4.125
0,802,48424,0,45,2,227000,7,4.5
0,712,17140,30,44,2,140000,6,4.75
0,764,36084,0,30,1,547000,7,4.125
0,806,16974,0,19,1,168000,6,4.5
0,787,13820,0,47,1,170000,7,4.625
0,740,31140,0,38,1,228302.06,8,3.875
0,687,24340,0,25,1,182000,7,4.75
0,772,34980,0,21,2,397000,7,4.25
0,771,17460,0,45,1,99000,7,4
0,705,-1,0,39,1,98286.84,14,3.95
0,774,38900,30,36,1,404429.21,8,4.125
0,735,41180,30,30,2,159720.57,14,4.5
0,815,17660,0,26,2,104000,1,4.5
0,754,28140,30,18,1,79000,4,4.375
0,761,12060,0,27,2,305423.27,9,4
0,793,-1,30,25,2,93228.75,13,4
0,793,42700,0,45,1,63976.65,11,3.75
0,755,35004,0,41,1,114854.22,13,3.5
0,681,25180,12,39,2,173508.58,13,4.25
0,757,12060,0,39,2,347047.08,10,4.125
0,811,18580,0,46,1,108000,3,4.125
0,769,41740,0,49,1,456000,7,4.125
0,748,41740,0,43,2,319703.76,8,3.99
0,773,19740,0,40,1,282545.75,8,4.125
0,725,42644,0,37,1,357540.2,8,4.25
0,661,41500,25,43,2,438906.46,11,4.375
0,782,49340,30,43,1,296000,7,4.25
0,787,35840,0,48,2,193099.24,8,4.25
